date,time,channel_id,habitat_type,visibility_ft,depth_ft,distance_to_bank_ft,distance_to_cover_ft,cover_type,overhead,unembedded_cobble,distance to cobble_ft,velocity_fps,substrate,fish_type,fish_size,fish_number,comments
2019-01-08,11:24:44am,Wyndham Control,Pool,0,0.4,1.2000000476837158,0.699999988079071,Fine Woody Debris,NA,Yes,0,0,Gravel,Fall Run Chinook,41-50mm,8,NA
2019-01-08,11:26:48am,Wyndham Control,Pool,0,1.3,1.2000000476837158,0.4000000059604645,Fine Woody Debris,NA,Yes,0,0,Cobble,Fall Run Chinook,41-50mm,30,NA
2019-01-08,10:48:42am,Wyndham Control,Riffle,0,1.1,13.5,7,Fine Woody Debris,NA,Yes,0.3,0.1,Cobble,Fall Run Chinook,41-50mm,1,NA
2019-01-08,11:07:43am,Wyndham Control,Pool,0,0.4,0.8999999761581421,0.5,Fine Woody Debris,NA,Yes,2,0.3,Gravel,Fall Run Chinook,<41mm,1,NA
2019-01-08,10:53:03am,Wyndham Control,Riffle,0,0.7,2.5999999046325684,0,Fine Woody Debris,NA,Yes,0.2,0.3,Gravel,Fall Run Chinook,41-50mm,30,NA
2019-01-08,11:11:01am,Wyndham Control,Pool,0,0.4,0.8999999761581421,0.5,Fine Woody Debris,NA,Yes,2,0.3,Gravel,Fall Run Chinook,41-50mm,8,NA
2019-01-08,11:21:16am,Wyndham Control,Pool,0,0.5,1.7999999523162842,0.699999988079071,Fine Woody Debris,NA,Yes,0.1,0.3,Gravel,Fall Run Chinook,41-50mm,20,NA
2019-01-08,11:23:03am,Wyndham Control,Pool,0,0.3,0.30000001192092896,0,Fine Woody Debris,NA,Yes,0.4,0.3,Cobble,Fall Run Chinook,41-50mm,10,NA
2019-01-08,11:29:20am,Wyndham Control,Pool,0,3.3,24,0,Cobble,NA,Yes,0,0.3,Cobble,Fall Run Chinook,41-50mm,1,NA
2019-01-08,10:41:17am,Wyndham Control,Riffle,0,0.7,5.900000095367432,0,Cobble,NA,Yes,0,0.6,Gravel,Fall Run Chinook,41-50mm,10,NA
2019-07-29,04:35:18am,Wyndham Control,Riffle,10,0.4,2.8,0.3,Aquatic Veg,Yes,Yes,0.3,0.2,Cobble,Rainbow Trout/Steelhead,41-50mm,5,overhead
2019-07-29,04:41:26am,Wyndham Control,Riffle,10,2.2,37.6,0,Cobble,No,Yes,0,2.4,Cobble,Rainbow Trout/Steelhead,161-180mm,1,no overhead
2019-07-29,04:48:06am,Wyndham Control,Riffle,10,0.45,3,0,Aquatic Veg,No,Yes,0.3,0.2,Gravel,Rainbow Trout/Steelhead,41-50mm,1,no overhead
2019-07-29,04:51:23am,Wyndham Control,Riffle,10,0.6,4.2,0,Fine Woody Debris,Yes,Yes,0.2,0.5,Gravel,Rainbow Trout/Steelhead,41-50mm,7,overhead
2019-07-29,04:55:05am,Wyndham Control,Riffle,10,1.1,2,0,Fine Woody Debris,Yes,Yes,1.8,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,11,overhead
2019-07-29,04:58:28am,Wyndham Control,Riffle,10,1.1,2,0,Fine Woody Debris,Yes,Yes,1.8,0,Mud/Organic,Rainbow Trout/Steelhead,51-60mm,11,overhead
2019-07-29,05:00:07am,Wyndham Control,Riffle,10,0.7,2.6,0.2,Aquatic Veg,No,Yes,2.6,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,1,no overhead
2019-07-29,05:03:04am,Wyndham Control,Riffle,10,0.9,4.3,0,Aquatic Veg,Yes,Yes,0.5,0,Gravel,Rainbow Trout/Steelhead,<41mm,7,overhead
2019-07-29,05:05:43am,Wyndham Control,Riffle,10,1,2.4,0,Aquatic Veg,No,Yes,1.2,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,9,no overhead
2019-07-29,05:09:01am,Wyndham Control,Riffle,10,0.95,3,1,Aquatic Veg,Yes,Yes,0.8,0.1,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,10,overhead
2019-07-29,05:14:02am,Wyndham Control,Riffle,10,0.6,2.8,0,Fine Woody Debris,Yes,Yes,1.8,0.2,Sand,Rainbow Trout/Steelhead,<41mm,63,overhead
2019-07-29,05:17:05am,Wyndham Control,Riffle,10,0.6,2.8,0,Fine Woody Debris,Yes,Yes,1.8,0.2,Sand,Rainbow Trout/Steelhead,51-60mm,8,overhead
2019-07-29,05:18:42am,Wyndham Control,Riffle,10,0.6,1.7,0,Fine Woody Debris,No,Yes,0.8,0,Sand,Rainbow Trout/Steelhead,<41mm,7,no overhead
2019-07-29,05:23:05am,Wyndham Control,Riffle,10,0.7,1.2,0,Fine Woody Debris,Yes,Yes,1.3,0.3,Mud/Organic,Rainbow Trout/Steelhead,<41mm,12,overhead
2019-07-29,05:26:27am,Wyndham Control,Riffle,10,0.4,3.1,0,Aquatic Veg,Yes,Yes,2,0.1,Sand,Rainbow Trout/Steelhead,41-50mm,3,overhead
2019-07-29,05:32:19am,Wyndham Control,Riffle,10,0.4,2.8,0,Aquatic Veg,Yes,Yes,2,0.1,Sand,Rainbow Trout/Steelhead,81-100mm,2,overhead
2019-07-29,06:54:38am,Wyndham Control,Riffle,10,0.9,2.4,0.1,Aquatic Veg,No,Yes,0.8,0.4,Gravel,Rainbow Trout/Steelhead,41-50mm,1,no overhead
2019-07-29,06:58:06am,Wyndham Control,Flatwater,10,0.8,1.8,0.5,Aquatic Veg,No,Yes,0.2,0.2,Sand,Rainbow Trout/Steelhead,41-50mm,2,no overhead
2019-07-29,07:00:35am,Wyndham Control,Flatwater,10,0.7,2,0,Aquatic Veg,No,Yes,1.3,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,20,no overhead
2019-07-29,07:03:46am,Wyndham Control,Flatwater,10,0.9,3.4,0,Fine Woody Debris,Yes,Yes,2,0.1,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,3,overhead
2019-07-29,07:07:24am,Wyndham Control,Flatwater,10,0.9,3.4,0,Fine Woody Debris,Yes,Yes,2,0.1,Mud/Organic,Rainbow Trout/Steelhead,51-60mm,1,overhead
2019-07-29,07:08:53am,Wyndham Control,Flatwater,10,0.95,5,1,Fine Woody Debris,Yes,Yes,2.8,0,Mud/Organic,Rainbow Trout/Steelhead,51-60mm,5,overhead
2019-07-29,07:12:01am,Wyndham Control,Flatwater,10,0.95,5,1,Fine Woody Debris,Yes,Yes,2.8,0,Mud/Organic,Rainbow Trout/Steelhead,<41mm,1,overhead
2019-07-29,07:13:42am,Wyndham Control,Flatwater,10,0.95,5,1,Fine Woody Debris,Yes,Yes,2.8,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,11,overhead
2019-07-29,07:15:21am,Wyndham Control,Flatwater,10,0.7,3.3,0,Fine Woody Debris,Yes,Yes,2.5,0.1,Mud/Organic,Rainbow Trout/Steelhead,<41mm,1,overhead
2019-07-29,07:18:39am,Wyndham Control,Flatwater,10,0.7,3.3,0,Fine Woody Debris,Yes,Yes,2.5,0.1,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,14,overhead
2019-07-29,07:20:24am,Wyndham Control,Flatwater,10,1,8.7,2,Fine Woody Debris,No,Yes,3.4,0,Mud/Organic,Rainbow Trout/Steelhead,<41mm,2,no overhead
2019-07-29,07:24:14am,Wyndham Control,Flatwater,10,1,8.7,2,Fine Woody Debris,No,Yes,3.4,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,7,no overhead
2019-07-29,07:25:59am,Wyndham Control,Flatwater,10,0.9,7,0.3,Fine Woody Debris,No,Yes,3.2,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,3,no overhead
2019-07-29,07:29:48am,Wyndham Control,Flatwater,10,1,8.4,1,Fine Woody Debris,No,Yes,3.5,0.1,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,11,no overhead
2019-07-29,07:31:50am,Wyndham Control,Flatwater,10,0.8,6.3,0,Fine Woody Debris,No,Yes,4,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,8,no overhead
2019-07-29,07:34:03am,Wyndham Control,Flatwater,10,1.1,7.6,0,Fine Woody Debris,Yes,Yes,2,0.1,Mud/Organic,Rainbow Trout/Steelhead,61-80mm,1,overhead
2019-07-29,07:37:06am,Wyndham Control,Flatwater,10,1.1,7.6,0,Fine Woody Debris,Yes,Yes,2,0.1,Mud/Organic,Rainbow Trout/Steelhead,51-60mm,5,overhead
2019-07-29,07:38:37am,Wyndham Control,Flatwater,10,1.1,7.6,0,Fine Woody Debris,Yes,Yes,2,0.1,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,20,overhead
2019-07-29,07:40:45am,Wyndham Control,Flatwater,10,0.85,8.5,0,Fine Woody Debris,Yes,Yes,1.2,0.1,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,15,overhead
2019-07-29,07:43:23am,Wyndham Control,Flatwater,10,1,5.2,0,Aquatic Veg,Yes,Yes,2.8,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,4,overhead
2019-07-29,07:47:40am,Wyndham Control,Flatwater,10,1,6,0.3,Aquatic Veg,Yes,Yes,2.4,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,3,overhead
2019-07-29,07:50:04am,Wyndham Control,Flatwater,10,0.8,5.9,0,Aquatic Veg,Yes,Yes,2.7,0,Mud/Organic,Rainbow Trout/Steelhead,<41mm,7,overhead
2019-07-29,07:54:40am,Wyndham Control,Flatwater,10,0.8,8.4,1.5,Aquatic Veg,No,Yes,0,0.1,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,40,no overhead
2019-07-29,07:57:25am,Wyndham Control,Flatwater,10,0.8,8.4,1.5,Aquatic Veg,No,Yes,0,0.1,Mud/Organic,Rainbow Trout/Steelhead,51-60mm,5,no overhead
2019-07-30,03:22:23am,Wyndham Control,Flatwater,10,1,10.2,1.7,"Branches, Small Woody Debris",Yes,Yes,0,0.4,Cobble,Rainbow Trout/Steelhead,41-50mm,7,overhead
2019-07-30,03:27:15am,Wyndham Control,Flatwater,10,0.9,7.1,0,Fine Woody Debris,Yes,Yes,0,0.3,Cobble,Rainbow Trout/Steelhead,51-60mm,2,overhead
2019-07-30,03:30:22am,Wyndham Control,Flatwater,10,0.9,7.1,0,Fine Woody Debris,Yes,Yes,0,0.3,Cobble,Rainbow Trout/Steelhead,61-80mm,3,overhead
2019-07-30,03:32:19am,Wyndham Control,Flatwater,10,0.9,3.3,0,Fine Woody Debris,Yes,Yes,1,0.3,Mud/Organic,Rainbow Trout/Steelhead,51-60mm,3,overhead
2019-07-30,03:36:07am,Wyndham Control,Flatwater,10,1,5.4,0,Cobble,No,Yes,0,0.8,Cobble,Rainbow Trout/Steelhead,41-50mm,4,no overhead
2019-07-30,03:39:11am,Wyndham Control,Flatwater,10,1,5.4,0,Cobble,No,Yes,0,0.8,Cobble,Rainbow Trout/Steelhead,<41mm,1,no overhead
2019-07-30,03:41:03am,Wyndham Control,Flatwater,10,0.5,3.5,0,Aquatic Veg,No,Yes,3,0.1,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,5,no overhead
2019-07-30,03:45:09am,Wyndham Control,Flatwater,10,0.6,5,0.3,Fine Woody Debris,NA,Yes,0,0.4,Cobble,Rainbow Trout/Steelhead,51-60mm,3,NA
2019-07-30,03:50:14am,Wyndham Control,Flatwater,10,1.05,7.2,0.2,Fine Woody Debris,No,Yes,0,0.4,Cobble,Rainbow Trout/Steelhead,41-50mm,5,no overhead
2019-07-30,03:53:48am,Wyndham Control,Flatwater,10,1.05,7.2,0.2,Fine Woody Debris,No,Yes,0,0.4,Cobble,Rainbow Trout/Steelhead,<41mm,1,no overhead
2019-07-30,03:55:19am,Wyndham Control,Flatwater,10,0.9,7.4,0,Fine Woody Debris,Yes,Yes,0.1,0.1,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,10,overhead
2019-07-30,03:58:28am,Wyndham Control,Flatwater,10,0.9,7.4,0,Fine Woody Debris,Yes,Yes,0.1,0.1,Mud/Organic,Rainbow Trout/Steelhead,51-60mm,13,overhead
2019-07-30,04:00:40am,Wyndham Control,Flatwater,10,1.1,10.8,0.9,Fine Woody Debris,Yes,Yes,0.1,0.3,Gravel,Rainbow Trout/Steelhead,51-60mm,2,overhead
2019-07-30,04:04:58am,Wyndham Control,Flatwater,10,1,9,0,Fine Woody Debris,Yes,Yes,0,0,Cobble,Rainbow Trout/Steelhead,41-50mm,8,overhead
2019-07-30,04:13:27am,Wyndham Control,Flatwater,10,1.3,5.3,0.3,Fine Woody Debris,Yes,Yes,0.5,0.5,Gravel,Rainbow Trout/Steelhead,41-50mm,8,overhead
2019-07-30,04:18:11am,Wyndham Control,Flatwater,10,1.3,5.3,0.3,Fine Woody Debris,Yes,Yes,0.5,0.5,Gravel,Rainbow Trout/Steelhead,51-60mm,5,overhead
2019-07-30,04:20:05am,Wyndham Control,Flatwater,10,1.3,5.3,0.3,Fine Woody Debris,Yes,Yes,0.5,0.5,Gravel,Rainbow Trout/Steelhead,61-80mm,5,overhead
2019-07-30,04:22:04am,Wyndham Control,Flatwater,10,1.3,3.5,0,Fine Woody Debris,Yes,Yes,0.1,0.3,Mud/Organic,Fall Run Chinook,81-100mm,1,overhead
2019-07-30,04:25:12am,Wyndham Control,Flatwater,10,1.3,4.9,0.4,"Branches, Small Woody Debris",Yes,Yes,0.1,0.3,Gravel,Rainbow Trout/Steelhead,41-50mm,5,overhead
2019-07-30,04:28:22am,Wyndham Control,Flatwater,10,1.3,4.9,0.4,"Branches, Small Woody Debris",Yes,Yes,0.1,0.3,Gravel,Rainbow Trout/Steelhead,51-60mm,10,overhead
2019-07-30,04:29:59am,Wyndham Control,Flatwater,10,1.3,4.9,0.4,"Branches, Small Woody Debris",Yes,Yes,0.1,0.3,Gravel,Rainbow Trout/Steelhead,61-80mm,8,overhead
2019-07-30,04:31:34am,Wyndham Control,Flatwater,10,1.3,4.3,0.3,Fine Woody Debris,Yes,Yes,0.2,0.3,Cobble,Rainbow Trout/Steelhead,41-50mm,5,overhead
2019-07-30,04:34:23am,Wyndham Control,Flatwater,10,1.3,4,0.1,Fine Woody Debris,Yes,Yes,0.2,0.4,Gravel,Rainbow Trout/Steelhead,41-50mm,1,overhead
2019-07-30,04:37:36am,Wyndham Control,Flatwater,10,1.3,3.2,0.2,"Branches, Small Woody Debris",Yes,Yes,1.2,0.2,Sand,Rainbow Trout/Steelhead,41-50mm,6,overhead
2019-07-30,04:41:53am,Wyndham Control,Flatwater,10,1.3,3.2,0.2,"Branches, Small Woody Debris",Yes,Yes,1.2,0.2,Sand,Rainbow Trout/Steelhead,51-60mm,8,overhead
2019-07-30,06:04:10am,Wyndham Control,Flatwater,10,1.2,9.6,0.3,Fine Woody Debris,No,Yes,0.1,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,3,no overhead
2019-07-30,06:11:54am,Wyndham Control,Flatwater,10,1.45,10.3,0,Fine Woody Debris,Yes,Yes,0,0,Cobble,Rainbow Trout/Steelhead,41-50mm,4,overhead
2019-07-30,06:14:35am,Wyndham Control,Flatwater,10,1.45,10.3,0,Fine Woody Debris,Yes,Yes,0,0,Cobble,Rainbow Trout/Steelhead,51-60mm,5,overhead
2019-07-30,06:16:44am,Wyndham Control,Flatwater,10,1,7,0.7,Aquatic Veg,No,Yes,0,0,Cobble,Rainbow Trout/Steelhead,41-50mm,2,no overhead
2019-07-30,06:20:31am,Wyndham Control,Pool,10,0.4,1,0,Aquatic Veg,Yes,Yes,0.5,0,Gravel,Rainbow Trout/Steelhead,41-50mm,6,overhead
2019-07-30,06:24:39am,Wyndham Control,Pool,10,1.1,0.8,0,Undercut Bank,Yes,Yes,0,0,Sand,Rainbow Trout/Steelhead,<41mm,10,overhead
2019-07-30,06:27:59am,Wyndham Control,Pool,10,1.1,0.8,0,Undercut Bank,Yes,Yes,0,0,Gravel,Rainbow Trout/Steelhead,41-50mm,8,overhead
2019-07-30,06:30:04am,Wyndham Control,Pool,10,1,0.9,0.6,Aquatic Veg,Yes,Yes,0.3,0,Sand,Rainbow Trout/Steelhead,<41mm,5,overhead
2019-07-30,06:32:41am,Wyndham Control,Pool,10,0.6,1.3,0,"Branches, Small Woody Debris",Yes,Yes,0,0,Cobble,Rainbow Trout/Steelhead,<41mm,10,overhead
2019-07-30,06:35:29am,Wyndham Control,Pool,10,0.6,1.3,0,"Branches, Small Woody Debris",Yes,Yes,0,0,Cobble,Rainbow Trout/Steelhead,41-50mm,3,overhead
2019-07-30,06:36:45am,Wyndham Control,Pool,10,0.6,1.3,0,"Branches, Small Woody Debris",Yes,Yes,0,0,Cobble,Rainbow Trout/Steelhead,51-60mm,1,overhead
2019-07-30,06:41:43am,Wyndham Control,Pool,10,1.2,1.4,0.7,Undercut Bank,Yes,Yes,0,0.2,Cobble,Rainbow Trout/Steelhead,41-50mm,3,overhead
2019-07-30,06:52:21am,Wyndham Control,Pool,10,0.9,0.7,0.3,Aquatic Veg,Yes,Yes,0,0,Sand,Rainbow Trout/Steelhead,61-80mm,4,overhead
2019-07-30,06:55:13am,Wyndham Control,Pool,10,1.6,5,0,Fine Woody Debris,Yes,Yes,1,0,Mud/Organic,Rainbow Trout/Steelhead,<41mm,18,overhead
2019-07-30,06:58:23am,Wyndham Control,Pool,10,1.2,4.9,0,"Branches, Small Woody Debris",Yes,Yes,7.4,0,Mud/Organic,Rainbow Trout/Steelhead,<41mm,5,overhead
2019-07-30,07:01:57am,Wyndham Control,Pool,10,2,7.1,0.5,"Branches, Small Woody Debris",Yes,No,0,0.1,Mud/Organic,Rainbow Trout/Steelhead,61-80mm,4,overhead
2019-07-30,07:08:12am,Wyndham Control,Pool,10,2,7.1,0.5,"Branches, Small Woody Debris",Yes,No,0,0.1,Mud/Organic,Rainbow Trout/Steelhead,51-60mm,10,overhead
2019-07-30,07:09:26am,Wyndham Control,Pool,10,0.9,2,1,Fine Woody Debris,No,Yes,0.5,0,Gravel,Rainbow Trout/Steelhead,<41mm,25,no overhead
2019-07-30,07:14:43am,Wyndham Control,Pool,10,0.9,2,1,Fine Woody Debris,No,Yes,0.5,0,Gravel,Rainbow Trout/Steelhead,51-60mm,7,no overhead
2019-07-30,07:16:01am,Wyndham Control,Pool,10,0.9,2,1,Fine Woody Debris,No,Yes,0.5,0,Gravel,Rainbow Trout/Steelhead,61-80mm,1,no overhead
2019-07-30,07:17:09am,Wyndham Control,Pool,10,0.9,0.8,0.4,Aquatic Veg,No,Yes,0,0,Cobble,Rainbow Trout/Steelhead,<41mm,14,no overhead
2019-07-30,07:18:47am,Wyndham Control,Pool,10,1.1,4.3,0,Cobble,No,Yes,0,0,Cobble,Rainbow Trout/Steelhead,51-60mm,5,no overhead
2019-07-30,07:21:28am,Wyndham Control,Pool,10,1.1,4.3,0,Cobble,No,Yes,0,0,Cobble,Rainbow Trout/Steelhead,<41mm,32,no overhead
2019-07-30,07:22:43am,Wyndham Control,Pool,10,0.7,1.2,0.6,Aquatic Veg,Yes,Yes,0.1,0,Mud/Organic,Rainbow Trout/Steelhead,<41mm,4,overhead
2019-07-30,07:24:48am,Wyndham Control,Pool,10,0.4,2.1,0,Aquatic Veg,No,Yes,0,0.8,Gravel,Rainbow Trout/Steelhead,<41mm,11,no overhead
2019-08-05,03:37:43am,Wyndham Control,Riffle,10,1.4,4.2,1.6,Cobble,No,Yes,0,0.1,Cobble,Rainbow Trout/Steelhead,41-50mm,6,no overhead
2019-08-05,03:41:35am,Wyndham Control,Riffle,10,1.4,4.2,1.4,Cobble,No,Yes,0,0.1,Cobble,Rainbow Trout/Steelhead,51-60mm,8,no overhead
2019-08-05,04:13:35am,Wyndham Control,Riffle,10,2.3,4.6,0,Fine Woody Debris,Yes,Yes,0,0.1,Cobble,Rainbow Trout/Steelhead,51-60mm,3,overhead
2019-08-05,04:17:37am,Wyndham Control,Riffle,10,2.3,4.6,0,Fine Woody Debris,Yes,Yes,0,0.1,Cobble,Rainbow Trout/Steelhead,61-80mm,1,overhead
2019-08-05,04:18:59am,Wyndham Control,Riffle,10,1.9,3.4,0.3,Fine Woody Debris,Yes,Yes,0,0.2,Cobble,Rainbow Trout/Steelhead,41-50mm,1,overhead
2019-08-05,04:22:18am,Wyndham Control,Riffle,10,2.3,3.2,0.8,Aquatic Veg,Yes,Yes,0.7,0.1,Gravel,Rainbow Trout/Steelhead,41-50mm,3,overhead
2019-08-05,04:25:37am,Wyndham Control,Riffle,10,3.4,3,2.6,Undercut Bank,No,Yes,0,0.7,Cobble,Rainbow Trout/Steelhead,141-160mm,1,no overhead
2019-08-05,04:29:48am,Wyndham Control,Riffle,10,3.4,5.9,4,Undercut Bank,No,Yes,0,2.7,Cobble,Rainbow Trout/Steelhead,161-180mm,1,no overhead
2019-08-05,04:34:11am,Wyndham Control,Riffle,10,0.7,2.2,0,Fine Woody Debris,Yes,Yes,1.3,0,Mud/Organic,Rainbow Trout/Steelhead,51-60mm,5,overhead
2019-10-08,07:00:18am,Wyndham Control,Riffle,10,1.1,4,0.3,Fine Woody Debris,Yes,Yes,0,0.08,Gravel,Rainbow Trout/Steelhead,61-80mm,13,overhead
2019-10-08,07:08:24am,Wyndham Control,Riffle,10,1.1,4,0.3,Fine Woody Debris,Yes,Yes,0,0.08,Gravel,Rainbow Trout/Steelhead,51-60mm,4,overhead
2019-10-08,07:10:29am,Wyndham Control,Riffle,10,1.1,4,0.3,Fine Woody Debris,Yes,Yes,0,0.08,Gravel,Winter Run Chinook,51-60mm,5,overhead
2019-10-08,07:12:15am,Wyndham Control,Riffle,10,1,2.3,0.1,"Branches, Small Woody Debris",Yes,Yes,1,0.31,Sand,Winter Run Chinook,51-60mm,25,overhead
2019-10-08,07:18:11am,Wyndham Control,Riffle,10,1,2.3,0.1,"Branches, Small Woody Debris",Yes,Yes,1,0.31,Sand,Rainbow Trout/Steelhead,51-60mm,7,overhead
2019-10-08,07:20:07am,Wyndham Control,Riffle,10,1,2.3,0.1,"Branches, Small Woody Debris",Yes,Yes,1,0.31,Sand,Rainbow Trout/Steelhead,61-80mm,4,overhead
2019-10-08,07:23:40am,Wyndham Control,Flatwater,10,0.75,2.5,0.4,Fine Woody Debris,Yes,Yes,0.1,0,Sand,Rainbow Trout/Steelhead,51-60mm,1,overhead
2019-10-24,06:46:14am,Wyndham Control,Flatwater,10,0.85,3.7,0,Fine Woody Debris,Yes,Yes,0.5,0.36,Cobble,Winter Run Chinook,51-60mm,9,overhead
2019-10-24,06:53:06am,Wyndham Control,Flatwater,10,0.65,6.9,0,Fine Woody Debris,Yes,Yes,0,0.45,Cobble,Winter Run Chinook,61-80mm,10,overhead
2019-10-24,06:56:47am,Wyndham Control,Flatwater,10,0.65,6.9,0,Fine Woody Debris,Yes,Yes,0,0.45,Cobble,Fall Run Chinook,81-100mm,8,overhead
2019-10-24,06:58:10am,Wyndham Control,Flatwater,10,0.65,6.9,0,Fine Woody Debris,Yes,Yes,0,0.45,Cobble,Rainbow Trout/Steelhead,101-120mm,3,overhead
2019-10-24,06:59:49am,Wyndham Control,Flatwater,10,0.6,5,0.1,Fine Woody Debris,Yes,Yes,0,1.01,Cobble,Rainbow Trout/Steelhead,61-80mm,15,overhead
2019-10-24,07:01:28am,Wyndham Control,Flatwater,10,0.6,5,0.1,Fine Woody Debris,Yes,Yes,0,1.01,Cobble,Late Fall Run Run Chinook,61-80mm,5,overhead
2019-10-24,07:03:05am,Wyndham Control,Flatwater,10,0.8,3.2,0.4,"Branches, Small Woody Debris",Yes,Yes,1.1,0.79,Gravel,Winter Run Chinook,61-80mm,7,overhead
2019-10-24,07:10:10am,Wyndham Control,Pool,10,1.6,6.9,0,"Branches, Small Woody Debris",No,No,0,0.13,Sand,Winter Run Chinook,51-60mm,30,no overhead
2019-10-24,07:15:05am,Wyndham Control,Pool,10,1.6,6.9,0,"Branches, Small Woody Debris",No,No,0,0.13,Sand,Winter Run Chinook,61-80mm,70,no overhead
2019-10-24,07:16:40am,Wyndham Control,Pool,10,1.6,6.9,0,"Branches, Small Woody Debris",No,No,0,0.13,Sand,Late Fall Run Run Chinook,61-80mm,5,no overhead
2019-10-24,07:17:56am,Wyndham Control,Pool,10,1.6,6.9,0,"Branches, Small Woody Debris",No,No,0,0.13,Sand,Rainbow Trout/Steelhead,61-80mm,3,no overhead
2019-10-24,07:22:04am,Wyndham Control,Flatwater,10,0.65,8.3,0.7,"Branches, Small Woody Debris",No,Yes,0,0.01,Cobble,Winter Run Chinook,41-50mm,32,no overhead
2019-10-24,07:23:31am,Wyndham Control,Flatwater,10,0.7,9,1.5,Fine Woody Debris,No,Yes,0,0.21,Cobble,Winter Run Chinook,41-50mm,4,no overhead
2019-10-24,07:27:48am,Wyndham Control,Riffle,10,0.75,13.9,1.9,"Branches, Small Woody Debris",No,Yes,0.25,0.53,Gravel,Winter Run Chinook,51-60mm,1,no overhead
2019-10-24,07:30:48am,Wyndham Control,Flatwater,10,0.45,4.5,0.45,Fine Woody Debris,No,Yes,2,0.24,Sand,Winter Run Chinook,41-50mm,2,no overhead
2019-10-24,07:34:11am,Wyndham Control,Flatwater,10,0.75,8.1,0.2,Fine Woody Debris,No,Yes,0,0.33,Cobble,Winter Run Chinook,41-50mm,1,no overhead
2019-10-28,04:17:13am,Wyndham Control,Pool,10,0.9,10,0,Cobble,No,Yes,0,0.08,Cobble,Winter Run Chinook,41-50mm,70,no overhead
2019-10-28,04:27:02am,Wyndham Control,Pool,10,0.9,10,0,Cobble,No,Yes,0,0.08,Cobble,Winter Run Chinook,51-60mm,70,no overhead
2019-10-28,04:30:53am,Wyndham Control,Pool,10,1.9,16,0,Aquatic Veg,No,Yes,0.5,0.68,Cobble,Winter Run Chinook,41-50mm,12,no overhead
2019-10-28,04:36:35am,Wyndham Control,Pool,10,1.6,5.5,0.5,Aquatic Veg,No,Yes,1,0.41,Cobble,Winter Run Chinook,<41mm,15,no overhead
2019-10-28,04:40:07am,Wyndham Control,Pool,10,1.6,5.5,0,Aquatic Veg,No,Yes,0.5,0.41,Cobble,Winter Run Chinook,41-50mm,20,no overhead
2019-10-28,04:44:22am,Wyndham Control,Pool,10,1.3,4.7,1,Aquatic Veg,No,Yes,0.1,0.26,Cobble,Winter Run Chinook,61-80mm,50,no overhead
2019-10-28,04:53:59am,Wyndham Control,Pool,10,1.4,6,0.2,Fine Woody Debris,No,Yes,9,0.04,Sand,Winter Run Chinook,51-60mm,20,no overhead
2019-10-28,05:00:11am,Wyndham Control,Pool,10,1.4,6,0.2,Fine Woody Debris,No,Yes,9,0.04,Sand,Rainbow Trout/Steelhead,51-60mm,5,no overhead
2019-10-28,05:55:01am,Wyndham Control,Riffle,10,2.1,2.1,0.75,Fine Woody Debris,No,Yes,0,0.25,Cobble,Winter Run Chinook,51-60mm,1,no overhead
2019-10-28,05:59:20am,Wyndham Control,Riffle,10,0.9,2.8,1.5,Fine Woody Debris,No,Yes,0,0.3,Cobble,Winter Run Chinook,51-60mm,2,no overhead
2019-10-28,06:02:59am,Wyndham Control,Riffle,10,0.8,0.9,0.1,Undercut Bank,No,Yes,0.5,0.2,Gravel,Rainbow Trout/Steelhead,81-100mm,1,no overhead
2019-12-05,04:10:25am,Wyndham Control,Riffle,10,1.3,2.4,0,Fine Woody Debris,NA,Yes,2,0.2,Mud/Organic,Winter Run Chinook,61-80mm,8,NA
2020-01-23,04:18:33am,Wyndham Control,Riffle,10,0.7,1.7,0.5,Fine Woody Debris,No,Yes,0.5,0.44,Gravel,Fall Run Chinook,<41mm,5,no overhead
2020-01-23,04:24:07am,Wyndham Control,Riffle,10,0.7,1.7,0.5,Fine Woody Debris,No,Yes,0.5,0.44,Gravel,Winter Run Chinook,61-80mm,1,no overhead
